AAII_QTR_DATA,02/28/2023,11/30/2022,08/31/2022,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019
Current_Assets,1748.1,1754.3,1717.4,1629.0,1630.8,1543.1,1460.8,1476.9,1407.3,1423.4,1366.2,,,,
Current_Liabilities,994.0,1132.1,1028.2,1023.0,1036.3,968.2,888.8,889.6,877.6,1008.7,2666.1,,,,
Diluted_EPS,1.677,2.005,2.039,2.144,2.089,2.356,2.077,3.259,1.689,1.248,1.944,0.048,1.014,0.618,1.655
Goodwill_Intangibles,3854.0,3890.0,3997.6,3963.7,4028.4,2469.0,2517.9,2574.8,2607.1,2635.0,2671.3,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,2220.2,2224.3,2401.1,2197.9,2266.6,802.0,865.8,959.2,1113.2,1111.4,0.0,0.0,0.0,0.0,0.0
Revenue,1636.4,1640.7,1579.6,1568.1,1536.1,1466.6,1397.3,2723.2,1353.3,1300.9,3418.7,1066.4,1188.6,1212.8,3495.1
Shares_Diluted,51.476,51.458,51.549,51.99,52.046,51.914,52.061,51.9875,51.9665,51.7753,51.5442,,,,
Total_Assets,6623.1,6669.8,6749.9,6612.7,6716.8,5046.4,5009.4,5102.2,5120.8,5177.6,5119.4,,,,
Total_Liabilities,3822.6,3973.9,4103.2,3888.7,3984.8,2426.1,2443.7,2572.5,2731.6,2875.5,3491.4,,,,
