AAII_QTR_DATA,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016
Current_Assets,19495.0,18923.0,22549.0,17495.0,14687.0,13266.0,14652.0,13312.0,12767.0,14604.0,13792.0,12449.0
Current_Liabilities,10277.0,10583.0,10925.0,9078.0,8064.0,7228.0,6358.0,6836.0,6869.0,7351.0,6976.0,6525.0
Diluted_EPS,1.5,1.353,2.067,0.644,0.189,0.652,0.729,0.872,0.498,0.682,0.5429999999999999,0.919
Goodwill_Intangibles,2876.0,3002.0,3105.0,3103.0,2917.0,3086.0,3082.0,3087.0,3200.0,3323.0,3316.0,3217.0
Inventory,6189.0,5228.0,6637.0,5970.0,5600.0,4319.0,4680.0,4466.0,4312.0,4441.0,4124.0,3727.0
LT_Debt,11800.0,11621.0,11751.0,12317.0,11638.0,9744.0,9780.0,8371.0,8441.0,10620.0,11056.0,11363.0
Revenue,18111.0,19775.0,21779.0,15260.0,10187.0,15098.0,14772.0,13912.0,13698.0,14121.0,12122.0,11442.0
Shares_Diluted,2454.0,2494.0,2510.0,2514.0,2498.0,2552.0,2584.0,2592.0,2592.0,2568.0,2604.0,2620.0
Total_Assets,66661.0,65985.0,69097.0,62534.0,55828.0,56152.0,54798.0,52196.0,50524.0,54561.0,51972.0,50149.0
Total_Liabilities,38083.0,38160.0,39377.0,36710.0,32960.0,31357.0,30153.0,28598.0,28131.0,31589.0,30988.0,31133.0
