AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,15.6,14.3,13.6,11.8,12.3,12.1,11.6,11.5
Current_Liabilities,5.6,4.9,4.7,3.2,3.0,3.0,2.1,2.5
Diluted_EPS,0.205,0.074,0.184,0.178,0.227,0.01,0.234,0.234
Goodwill_Intangibles,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2
Inventory,8.5,7.5,7.3,6.1,5.7,5.2,5.0,5.4
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,9.4,8.7,8.4,7.1,7.7,6.9,7.2,6.4
Shares_Diluted,2.7014,2.5539,2.7268,2.7268,2.7268,2.7268,2.7268,2.7268
Total_Assets,20.4,19.3,23.8,21.7,20.8,20.0,18.9,18.6
Total_Liabilities,5.6,4.9,4.8,3.3,3.1,3.2,2.2,2.6
