AAII_QTR_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020
Current_Assets,37.7,55.9,55.6,57.2,55.1
Current_Liabilities,9.1,23.7,22.7,18.5,9.0
Diluted_EPS,,-0.05,-0.092,-0.077,-0.032
Goodwill_Intangibles,0.1,0.2,0.2,0.2,0.3
Inventory,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0
Revenue,9.7,12.4,14.4,15.3,11.8
Shares_Diluted,,60.3147,60.3147,60.3147,60.3147
Total_Assets,46.0,65.8,66.5,66.3,61.1
Total_Liabilities,13.5,28.9,26.7,20.9,11.1
