AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,16420.0,16606.0,16823.0,15211.0,15953.0,16949.0,15382.0,15079.0,16405.0,19113.0,18469.0,19381.0,18123.0,16902.0,14847.0,14165.0,14396.0,16171.0,15064.0
Current_Liabilities,13651.0,14171.0,13476.0,12085.0,11928.0,13162.0,11561.0,11297.0,11475.0,11847.0,9958.0,9923.0,9712.0,11904.0,10714.0,9497.0,10246.0,11593.0,9709.0
Diluted_EPS,2.47,2.625,2.582,2.336,2.682,2.413,2.438,2.078,1.832,1.785,1.505,1.409,1.676,2.073,2.069,1.998,1.804,0.866,1.821
Goodwill_Intangibles,11602.0,11381.0,10758.0,11195.0,11300.0,11333.0,11130.0,11274.0,10372.0,6713.0,5666.0,5561.0,5517.0,5438.0,5034.0,4756.0,3969.0,3895.0,3973.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,15292.0,13749.0,13577.0,13746.0,13868.0,13109.0,13211.0,13250.0,13221.0,12023.0,12574.0,12498.0,12466.0,8527.0,7735.0,7806.0,5799.0,5834.0,5858.0
Revenue,5748.0,5817.0,5756.0,5497.0,5167.0,5216.0,4985.0,4528.0,4155.0,4120.0,3837.0,3335.0,4009.0,4414.0,4467.0,4113.0,3889.0,3807.0,3898.0
Shares_Diluted,956.0,962.0,968.0,974.0,981.0,986.0,990.0,994.0,998.0,1000.0,1005.062,1008.062,1010.063,1013.063,1019.063,1025.064,1032.064,1038.0,1043.0
Total_Assets,38936.0,38724.0,37612.0,36231.0,37163.0,37669.0,35410.0,34911.0,34800.0,33584.0,31594.0,32127.0,30648.0,29236.0,25981.0,24731.0,23520.0,24860.0,23340.0
Total_Liabilities,33606.0,32426.0,31251.0,30060.0,30129.0,30357.0,28707.0,28469.0,28473.0,27193.0,25798.0,25657.0,25250.0,23343.0,21032.0,19723.0,18352.0,19465.0,17565.0
