AAII_QTR_DATA,09/30/2022,03/31/2022,09/30/2021,03/31/2021,09/30/2020,03/31/2020,09/30/2019,06/30/2019
Current_Assets,10.1,10.5,25.0,19.1,28.8,80.5,84.5,110.5
Current_Liabilities,94.7,359.2,332.7,286.7,278.0,224.3,240.5,243.8
Diluted_EPS,1.203,-2.991,-3.539,-24.211,-92.859,-31.118,-18.467,
Goodwill_Intangibles,1.9,3.3,21.6,23.7,33.0,1.6,1.7,1.6
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,47.2,73.0,82.5,95.2,68.4,60.7,72.0
Revenue,40.8,51.6,59.7,87.2,82.3,88.9,47.6,43.8
Shares_Diluted,125.2549,11.5241,10.4616,1.8029,1.7045,1.8985,1.8985,
Total_Assets,13.5,20.6,53.5,97.8,120.6,222.5,255.1,288.4
Total_Liabilities,94.7,407.8,407.1,415.4,404.6,351.4,371.4,384.5
