AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,405.1,439.8,477.2,505.2,524.1,0.8,37.9,1.3,0.1
Current_Liabilities,11.4,14.0,11.5,7.2,7.9,1.6,2.8,0.1,0.1
Diluted_EPS,-0.233,-0.254,-0.213,-0.133,-0.968,-2.131,-6.837,-0.003,0.0
Goodwill_Intangibles,9.5,9.5,9.5,,,,0.0,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,139.0003,138.6199,137.9995,136.4568,36.8905,5.5286,5.3555,14.78,13.25
Total_Assets,443.3,476.1,503.2,509.5,527.0,115.8,40.6,116.3,0.1
Total_Liabilities,29.8,34.3,26.2,15.6,23.0,18.7,4.5,4.1,0.1
