AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,389.1,228.6,265.3,258.2,290.4,318.5,344.4,119.4,145.2,164.2,185.2,179.2,188.4,162.0,177.9,106.2
Current_Liabilities,40.2,33.4,64.3,64.6,67.0,70.0,42.6,32.9,32.6,27.1,32.8,32.5,32.0,34.1,31.1,5.8
Diluted_EPS,-1.057,-0.212,-0.965,-1.022,-0.839,-0.761,-0.783,-0.791,-0.649,-0.578,-0.394,-0.552,-0.483,-0.42,-0.956,-0.443
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,38.8,43.6,48.4,24.9,24.8,24.8,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,33.2,4.0,5.5,4.6,4.7,3.4,3.0,3.9,5.0,7.6,4.8,5.0,3.1,0.0,0.0
Shares_Diluted,41.6224,37.4566,37.1978,36.683,36.5827,36.3804,33.9385,29.7791,29.6903,29.5273,29.3641,29.2322,25.9228,25.5927,15.6553,24.3107
Total_Assets,424.1,266.0,304.4,298.4,332.1,360.6,388.3,163.4,156.4,175.7,196.4,188.5,196.9,171.0,181.3,109.0
Total_Liabilities,94.6,94.7,132.4,111.1,115.4,120.0,127.5,100.4,74.2,77.1,83.5,66.8,68.0,73.5,74.7,6.7
