AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,3.0,5.0,6.1,10.1,17.2,21.1,7.6,,,,
Current_Liabilities,11.6,11.2,13.0,11.5,12.7,20.7,3.8,,,,
Diluted_EPS,-4.427,-9.948,-23.696,-25.154,-18.959,-92.566,-5.855,-36.754,-0.206,-0.185,-0.426
Goodwill_Intangibles,9.7,9.5,12.0,12.8,13.7,28.1,28.7,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1.1,1.1,1.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,0.7581,0.3118,0.282,0.2576,0.2524,0.1817,0.2307,,,,
Total_Assets,12.7,14.5,18.1,23.2,31.3,49.6,37.0,,,,
Total_Liabilities,13.0,12.7,14.6,13.1,14.4,30.8,7.3,,,,
