AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,53.7,53.1,53.0,52.8,53.0,54.9,55.2,52.7,48.7,42.2,26.1,26.7,27.2,26.7,26.5,26.2
Current_Liabilities,2.6,2.0,2.7,3.0,2.9,4.0,5.9,8.1,11.7,10.5,2.3,2.2,2.1,2.0,1.9,1.7
Diluted_EPS,0.054,0.116,0.045,0.057,0.124,0.271,0.517,0.578,0.456,0.391,0.026,0.033,0.076,0.09,0.045,0.111
Goodwill_Intangibles,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Inventory,23.2,23.9,25.0,23.2,22.0,18.8,16.7,13.2,12.0,11.1,11.3,11.3,10.9,10.4,9.9,9.4
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,17.4,17.7,13.2,14.5,17.8,23.2,29.0,30.0,25.5,18.2,10.9,12.0,11.4,12.3,11.0,12.1
Shares_Diluted,12.9082,13.1595,13.33,13.4195,13.5115,13.7174,13.9559,14.033,13.652000000000001,13.6647,12.9608,13.0757,13.2081,13.4695,13.6232,13.8536
Total_Assets,68.0,67.8,67.9,68.0,67.6,68.5,68.7,64.7,60.5,53.3,38.1,37.9,37.8,37.4,34.3,33.8
Total_Liabilities,4.7,4.3,5.3,5.3,5.3,6.7,9.1,10.0,13.8,12.9,4.9,4.6,4.7,4.8,2.1,1.7
