AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,4.0,4.9,5.6,3.9,3.9,3.7,3.7,3.0,3.7,3.5,3.4,3.3,2.8,0.9,0.8,0.7,1.1,1.4,1.7
Current_Liabilities,4.7,6.0,7.1,5.8,5.4,3.6,3.8,3.3,3.3,3.6,3.1,3.1,2.2,7.3,1.2,1.1,1.2,1.2,1.6
Diluted_EPS,0.03,0.032,0.046,-0.092,-0.007,0.008,0.095,0.062,0.271,-0.507,0.055,-0.365,-0.545,-1.595,-1.0759999999999998,-1.278,-1.812,-1.558,-1.3530000000000002
Goodwill_Intangibles,10.6,10.6,10.7,10.7,3.3,3.3,3.3,3.4,3.5,3.5,3.6,3.6,3.0,,,,,,
Inventory,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,
LT_Debt,2.8,2.7,2.6,2.5,0.0,1.8,1.7,1.6,1.6,1.8,1.8,1.9,1.4,0.0,4.4,4.3,4.3,4.2,4.2
Revenue,4.2,4.0,3.9,3.4,2.7,2.7,3.2,2.9,2.6,2.7,2.5,3.0,1.2,0.6,0.8,0.6,0.5,0.6,0.7
Shares_Diluted,4.6951,6.1912,4.6952,4.0738,2.8309,3.1038,3.1043,3.1043,3.1069,2.8138,2.8109,2.541,1.1858,0.3705,0.3705,0.3705,0.3696,0.3546,0.3546
Total_Assets,18.8,19.9,20.8,19.2,12.0,12.0,12.2,11.2,10.6,10.3,10.4,10.4,9.5,1.0,0.9,0.9,1.2,1.4,1.7
Total_Liabilities,10.0,11.4,12.5,11.3,9.3,9.3,9.6,8.9,8.5,9.2,7.8,8.0,6.1,7.4,6.7,6.3,6.3,5.9,5.9
