AAII_QTR_DATA,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018
Current_Assets,997.9,640.7,655.3,658.4,707.9,645.9,656.6,660.0,798.9,507.4,495.3
Current_Liabilities,663.1,520.7,519.4,539.6,579.9,497.4,481.0,485.6,494.5,295.0,301.5
Diluted_EPS,-0.18,-0.045,-0.12,-0.196,-0.221,-0.29,-0.314,-0.38,-0.428,-0.17,-0.19399999999999998
Goodwill_Intangibles,1131.9,1151.1,1156.2,1175.9,1195.6,1215.5,1228.0,1246.5,1265.8,37.5,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,487.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,226.6,217.9,214.3,210.5,211.7,198.3,196.7,187.5,148.7,119.0,113.0
Shares_Diluted,303.533,311.009,300.103,295.293,291.308,283.267,276.778,271.352,190.743,152.245,149.505
Total_Assets,2508.6,2210.2,2203.5,2200.0,2299.8,2232.9,2256.4,2310.2,2196.6,636.5,643.0
Total_Liabilities,1380.7,760.6,775.0,806.5,861.4,784.1,780.9,806.9,634.6,350.0,351.7
