AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,869.0,944.0,1221.0,1582.0,1580.0,752.0,862.0,910.0,771.0,768.0,905.0
Current_Liabilities,869.0,1025.0,1146.0,1638.0,1640.0,1110.0,1218.0,1280.0,1257.0,1527.0,1567.0
Diluted_EPS,0.279,0.156,0.84,-0.121,-4.028,-0.394,-0.989,0.601,-0.868,-0.18899999999999997,0.833
Goodwill_Intangibles,4848.0,4871.0,4708.0,4726.0,4744.0,5594.0,5689.0,5894.0,5917.0,5516.0,5965.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,3190.0,3145.0,3159.0,3175.0,3200.0,3233.0,3241.0,3346.0,3355.0,2800.0,2806.0
Revenue,1547.0,2041.0,1857.0,1207.0,1168.0,1602.0,1550.0,1664.0,1114.0,1057.0,1676.0
Shares_Diluted,118.4,115.2,116.7,115.4,114.7,114.2,114.3,114.9,114.0,116.5,123.6
Total_Assets,6894.0,6934.0,7048.0,7433.0,7461.0,7543.0,7717.0,7954.0,7811.0,7290.0,7438.0
Total_Liabilities,5100.0,5171.0,5319.0,5812.0,5830.0,5451.0,5538.0,5704.0,5625.0,4979.0,4999.0
