AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
Current_Assets,2219.0,2368.0,2194.0,2041.0,1862.0,2068.0,1794.0,1768.0,1873.0,3177.0,3435.0,3395.0,3704.0,4252.0,3633.0,3478.0
Current_Liabilities,914.0,982.0,997.0,941.0,819.0,849.0,823.0,777.0,739.0,741.0,1403.0,1401.0,4897.0,2001.0,1970.0,1946.0
Diluted_EPS,0.146,0.985,0.409,0.242,0.174,0.0,0.039,-0.085,1.333,-2.585,-0.298,1.012,-0.573,0.417,0.833,0.951
Goodwill_Intangibles,2879.0,2894.0,2910.0,2924.0,2939.0,2812.0,2826.0,2839.0,2852.0,2864.0,5446.0,5475.0,11474.0,8571.0,9111.0,9167.0
Inventory,1062.0,1123.0,1103.0,968.0,854.0,801.0,812.0,816.0,784.0,744.0,903.0,912.0,2065.0,1413.0,1517.0,1507.0
LT_Debt,4105.0,4202.0,4207.0,4213.0,4220.0,4220.0,3918.0,3903.0,3965.0,5196.0,7336.0,7337.0,7043.0,10826.0,10856.0,10851.0
Revenue,1476.0,1609.0,1640.0,1495.0,1527.0,1394.0,1352.0,1164.0,1175.0,1195.0,1107.0,1212.0,1303.0,1306.0,2582.0,1788.0
Shares_Diluted,178.7,178.7,178.3,178.0,178.6,177.8,177.7,177.2,177.1,138.9,134.4,134.4,134.4,134.4,134.4,71.5
Total_Assets,7306.0,7425.0,7285.0,7162.0,7021.0,7007.0,6781.0,6751.0,6843.0,8217.0,12251.0,12221.0,16175.0,16729.0,16754.0,16606.0
Total_Liabilities,5758.0,5963.0,6021.0,5949.0,5737.0,5797.0,5760.0,5729.0,5772.0,7469.0,10613.0,10387.0,14096.0,14979.0,14890.0,14805.0
