AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,27.5,35.5,70.2,35.5,36.0,39.9,36.0,26.3,28.8,2.0,0.3,0.7,0.4,0.2,0.4,0.8
Current_Liabilities,23.6,21.5,77.7,62.0,52.3,55.3,54.4,47.0,46.1,16.7,14.7,14.4,11.1,8.5,3.6,3.2
Diluted_EPS,0.026,-0.156,-4.528,-1.2,-0.784,-1.132,-1.38,-0.246,-0.187,-0.262,-0.08199999999999999,-0.32299999999999995,0.054000000000000006,-0.244,-0.062,-0.141
Goodwill_Intangibles,0.0,10.5,10.5,79.0,100.8,102.1,106.9,65.3,64.6,,,,,,,
Inventory,,,,2.2,1.6,1.2,1.1,0.6,1.4,,,,,,,
LT_Debt,2.3,0.0,0.0,0.0,103.9,91.5,42.6,38.8,38.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Revenue,3.7,4.1,20.0,27.5,5.0,3.5,1.7,26.0,19.1,,,,,,,
Shares_Diluted,321.6702,88.9393,35.6407,31.0896,20.299,19.9888,19.6915,19.6783,19.6681,7.9362,8.008,8.5313,8.6558,8.6418,8.5904,8.5638
Total_Assets,33.6,52.6,117.9,124.5,146.3,151.3,153.0,99.5,101.7,2.0,2.1,3.9,63.6,290.8,316.2,314.9
Total_Liabilities,35.5,63.9,117.0,64.4,161.5,155.7,105.8,89.4,88.1,16.7,14.7,14.4,11.1,8.5,4.6,4.2
