AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1025.4,1124.0,938.6,888.8,859.1,943.6,1235.2,1029.8,864.6,908.4,819.4,800.6,747.7,754.1,725.1,779.0
Current_Liabilities,900.1,769.9,688.5,611.7,603.3,901.1,1008.5,545.2,514.2,510.0,508.2,482.1,632.1,483.0,538.5,473.4
Diluted_EPS,0.366,0.117,0.303,0.337,0.272,0.219,0.154,0.195,0.021,0.014,0.102,0.23199999999999998,0.195,0.002,0.153,0.157
Goodwill_Intangibles,338.9,362.3,368.0,378.3,388.5,383.2,402.6,385.5,370.3,363.6,372.5,364.3,378.9,375.5,381.2,390.2
Inventory,297.9,279.7,270.1,239.2,226.8,218.3,230.1,230.2,258.5,305.1,329.5,310.4,311.7,317.4,315.4,287.8
LT_Debt,860.7,878.8,894.3,857.2,938.5,860.5,883.3,1256.6,1235.9,1356.1,1412.5,1430.7,1306.9,1380.3,1307.3,1370.3
Revenue,1000.9,968.2,900.0,903.2,843.3,807.0,738.6,736.8,626.3,673.2,616.7,660.1,656.8,624.8,586.2,644.6
Shares_Diluted,445.9,445.5065,446.3,446.0,445.7,446.6,445.5,444.8,445.2,442.9,444.9,444.5,443.3,443.3,443.1,443.1
Total_Assets,4241.0,4243.2,3993.5,3953.2,3967.2,4089.0,4450.9,4199.6,4034.2,4028.3,4139.4,4102.6,4112.4,4032.6,3961.4,3997.3
Total_Liabilities,2912.7,2910.3,2713.2,2631.5,2780.5,3028.2,3173.1,3019.3,2960.0,2993.0,3079.5,3063.3,3164.3,3058.2,2991.7,3048.4
