AAII_QTR_DATA,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
Current_Assets,7.4,8.7,8.3,10.6,13.1,7.4,6.6,8.6
Current_Liabilities,7.0,6.1,6.2,3.7,8.0,5.1,5.8,4.9
Diluted_EPS,-0.016,-0.046,-0.049,-0.148,-0.495,-0.722,-0.425,-0.644
Inventory,4.6,4.6,3.0,1.6,1.2,1.4,1.7,2.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,2.2,2.3,2.2,2.4,3.9,3.6,2.8,4.9
Shares_Diluted,116.276,109.521,92.558,78.884,36.959,10.757,10.21,8.099
Total_Assets,13.9,15.5,16.0,16.3,17.0,11.3,12.2,14.3
Total_Liabilities,9.4,11.9,8.8,5.5,10.4,11.4,8.8,8.1
