AAII_QTR_DATA,07/02/2022,04/02/2022,01/01/2022,10/02/2021,07/03/2021,04/03/2021,01/02/2021,09/26/2020,06/27/2020,03/28/2020,12/28/2019,09/28/2019,06/29/2019,03/30/2019,12/29/2018,09/29/2018
Current_Assets,6.8,9.6,7.6,10.7,9.9,10.5,6.9,8.0,6.9,6.4,8.8,9.2,8.3,7.0,8.9,9.9
Current_Liabilities,18.9,20.6,19.4,20.6,19.7,17.5,20.6,19.3,18.5,16.7,17.6,11.6,11.5,10.5,9.7,10.1
Diluted_EPS,3.057,0.37,-4.044,-0.342,-2.07,0.243,-1.621,-0.433,-1.225,-1.334,-3.3560000000000003,-1.125,-0.809,-1.196,-0.883,-0.821
Goodwill_Intangibles,0.3,0.2,0.3,11.0,12.0,13.0,14.0,15.0,15.8,16.8,17.7,18.2,19.1,20.1,21.0,21.9
Inventory,0.5,1.2,1.2,1.2,1.3,1.0,1.6,1.1,1.8,1.3,1.3,1.7,1.0,1.0,0.8,0.9
LT_Debt,2.2,1.3,1.3,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0
Revenue,10.5,9.3,10.6,12.1,8.6,8.7,9.1,12.3,4.0,8.5,11.4,9.8,7.6,6.3,9.2,10.3
Shares_Diluted,3.4962,3.2741,2.8293,2.8274,2.4054,2.07,1.8278,1.8713,1.9936,1.7119,1.9685,1.7412,1.695,1.695,1.6948,1.535
Total_Assets,27.5,16.5,15.2,27.6,27.5,27.3,24.4,25.9,26.0,26.5,29.0,33.6,33.5,34.0,35.0,36.8
Total_Liabilities,24.3,24.0,23.8,24.9,23.9,18.8,22.0,20.6,19.9,18.0,18.7,16.9,15.3,14.4,13.4,13.7
