AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,256.6,263.5,245.3,267.1,296.0,357.3,344.3,324.6,289.4,264.5,240.1,213.0,177.4,161.3,138.8
Current_Liabilities,285.9,290.0,295.8,307.4,301.7,295.9,279.2,269.8,248.4,230.8,221.4,211.5,196.0,193.1,181.5
Diluted_EPS,-0.159,-0.025,-0.138,-0.192,-0.249,-0.278,-0.155,-0.2,-0.205,-0.128,-0.185,-0.165,-0.177,-0.158,-0.122
Goodwill_Intangibles,495.7,494.6,489.8,494.3,499.0,502.7,506.9,511.7,513.6,519.4,519.1,521.6,523.9,529.2,531.4
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,182.4,182.9,183.4,183.9,184.3,209.8,210.3,210.8,211.2,211.7,212.2,212.7,213.1,213.6,214.1
Revenue,118.8,122.4,121.4,120.2,117.0,117.3,114.8,109.4,102.3,101.0,95.4,90.9,88.3,84.3,79.3
Shares_Diluted,149.345,148.044,146.953,148.646,150.262,149.37,147.877,146.242,144.692,142.827,141.034,138.77700000000002,136.911,134.97,133.417
Total_Assets,802.2,810.2,793.1,821.5,872.1,939.9,934.6,924.6,895.7,877.8,857.4,837.4,807.1,804.3,788.4
Total_Liabilities,517.3,523.4,532.8,547.2,563.0,585.5,572.8,567.0,548.2,531.5,525.6,516.3,499.7,502.3,492.1
