AAII_QTR_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,03/31/2020,12/31/2019
Current_Assets,6.5,18.6,24.2,26.8,31.5,28.4,32.7,34.2
Current_Liabilities,3.9,8.7,7.2,13.5,7.9,6.4,6.6,6.7
Diluted_EPS,-43.705,-25.465,-82.272,-12.074,-20.893,-4.366,-7.723,-0.415
Goodwill_Intangibles,0.0,0.4,0.4,0.6,0.6,,0.6,0.6
Inventory,0.4,1.2,1.2,2.2,1.9,2.0,1.4,1.4
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,79.9,52.3,54.0,12.7,1.3,2.3,2.2,16.5
Shares_Diluted,1.6815,0.7653,0.4523,0.41,0.2713,0.2591,,0.2517
Total_Assets,16.3,31.3,38.1,59.3,62.5,56.8,61.1,62.0
Total_Liabilities,3.9,8.7,7.2,13.5,7.9,6.6,6.6,6.7
