AAII_QTR_DATA,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018
Current_Assets,702.6,706.8,918.8,802.7,483.2,526.6,539.3,431.3,514.2,216.9,,,
Current_Liabilities,381.1,357.0,387.2,268.1,311.0,304.2,324.2,217.1,214.7,218.4,,,
Diluted_EPS,-0.393,-0.335,-0.321,-0.217,-0.247,-0.239,-0.218,-0.31,-0.311,-0.021,-0.081,-0.135,-0.228
Goodwill_Intangibles,488.0,496.0,323.6,324.7,179.4,123.3,100.6,101.1,39.7,17.0,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,567.1,565.2,448.1,442.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,144.1,131.4,128.0,121.0,115.5,112.7,110.1,103.1,95.7,93.6,86.4,81.2,75.4
Shares_Diluted,159.068,156.364,151.715,147.93,142.479,135.993,146.2406,127.715,123.22399999999999,123.22399999999999,,,
Total_Assets,1358.9,1363.2,1401.6,1245.7,767.1,741.9,731.6,611.1,622.2,300.8,,,
Total_Liabilities,1002.1,979.4,893.4,735.2,331.0,318.4,333.9,226.8,224.7,227.0,,,
