AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018
Current_Assets,282.8,303.8,323.5,337.0,182.3,186.1,219.9,197.4,69.8,101.8,131.1,166.6,136.7
Current_Liabilities,19.1,21.1,25.9,33.8,52.0,44.0,64.0,64.0,30.0,29.1,35.0,40.1,7.2
Diluted_EPS,-1.049,-0.455,4.972,5.13,-1.038,-0.423,-1.254,-1.491,-1.161,-1.115,-0.605,-1.296,-0.603
Goodwill_Intangibles,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.6,0.8,0.6,0.4,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,4.1,4.4,4.7,5.1,5.4,5.7,6.0,6.7,0.7,1.3,1.9,0.0,0.0
Revenue,5.7,2.7,204.8,191.8,5.9,3.9,4.9,2.0,7.6,6.9,13.8,1.0,10.2
Shares_Diluted,32.5304,32.5142,33.1765,33.1356,32.3051,32.279,29.7053,28.2928,21.7085,21.5035,21.3232,21.2241,21.1122
Total_Assets,291.1,312.1,332.2,346.1,191.7,195.8,229.8,208.2,74.7,106.9,136.6,168.6,138.5
Total_Liabilities,30.1,33.0,37.1,52.6,72.6,57.7,80.3,89.2,43.1,51.7,57.5,69.0,12.1
