AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,6.2,6.4,6.0,4.9,4.4,4.1,0.5,2.4
Current_Liabilities,2.0,2.1,4.2,3.0,2.5,2.4,0.0,2.2
Diluted_EPS,-0.075,-1.031,-0.03,-0.03,0.004,-0.019,-0.054,0.002
Goodwill_Intangibles,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.4
Inventory,1.6,1.5,3.1,1.9,1.8,1.7,0.1,0.4
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,2.9,7.1,0.0,1.3,1.6,0.0,0.0,0.5
Shares_Diluted,10.6771,8.845,9.2661,9.1318,13.8215,9.0683,13.1818,17.6594
Total_Assets,6.7,6.9,6.6,5.5,5.2,4.9,0.5,3.2
Total_Liabilities,2.0,2.1,4.2,3.0,2.5,2.4,0.1,2.2
