AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
Current_Assets,13.8,9.0,7.2,8.5,8.4,7.6,6.6,6.1
Current_Liabilities,18.9,15.8,13.4,14.7,11.6,11.9,13.1,13.3
Diluted_EPS,0.016,0.019,-0.007,-0.001,0.011,0.021,0.008,0.07
Goodwill_Intangibles,3.8,3.7,3.0,3.1,3.0,3.2,3.3,3.2
Inventory,0.2,0.3,0.2,0.3,0.6,0.6,0.8,0.4
LT_Debt,1.4,0.3,1.7,1.9,4.2,4.3,3.6,3.5
Revenue,3.1,3.2,0.8,3.2,3.2,4.2,2.2,3.4
Shares_Diluted,,,,,,,,
Total_Assets,32.4,27.1,24.9,26.7,25.8,26.0,25.5,24.8
Total_Liabilities,20.4,16.2,15.3,16.7,15.9,16.4,16.9,16.8
