AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,389.6,218.1,192.5,211.6,185.7,210.7,194.2,207.6,217.3,224.9,317.4,260.0,153.4,170.1,155.5,159.9,157.8,158.6
Current_Liabilities,154.2,168.6,157.6,180.9,170.4,171.2,155.1,180.6,160.0,137.4,138.5,143.2,136.9,132.3,128.3,128.2,119.9,119.0
Diluted_EPS,0.116,0.199,0.017,0.005,0.076,-0.1,0.042,-0.009,0.007,0.157,-0.012,-0.064,0.067,0.093,0.019,0.061,0.074,0.202
Goodwill_Intangibles,405.5,336.7,336.6,335.5,336.3,339.3,342.0,345.4,348.4,352.0,356.6,362.0,370.8,300.1,304.7,309.2,310.2,313.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1,0.1,0.1,0.1,0.1,0.2
LT_Debt,266.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,64.0,179.0,129.0,37.0,0.0,6.0,11.0,27.0,42.0
Revenue,161.9,159.4,153.3,151.3,149.7,149.3,146.1,144.2,141.8,140.0,130.9,136.4,137.7,134.3,131.9,134.8,130.9,130.3
Shares_Diluted,67.307,68.422,68.283,67.599,68.167,67.406,67.799,67.024,67.14,66.689,66.296,65.984,65.664,65.56,65.35300000000001,64.903,64.77600000000001,64.857
Total_Assets,871.0,627.1,608.0,627.7,605.3,635.5,624.6,644.5,655.9,672.4,769.8,720.1,622.9,572.8,567.3,532.9,530.7,535.7
Total_Liabilities,453.3,185.3,179.1,204.6,194.2,200.2,186.0,212.8,230.2,252.8,366.2,319.6,223.1,181.7,186.5,156.9,165.4,180.3
