AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1101.7,784.5,755.8,1077.4,844.9,682.7,662.1,638.0
Current_Liabilities,664.4,586.2,721.0,1108.6,752.9,768.2,672.5,609.6
Diluted_EPS,0.335,0.87,0.682,0.982,0.918,1.026,0.281,0.886
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,3546.7,3321.9,3023.3,2961.9,2719.6,2521.8,2478.6,2503.9
Revenue,1074.1,1182.0,1184.4,1161.6,1135.0,1124.0,1096.0,1067.6
Shares_Diluted,99.9,99.6,99.1,99.4,99.3,99.7,100.1,100.0
Total_Assets,6502.5,6137.7,6080.7,6386.8,5812.1,5583.8,5175.0,5131.9
Total_Liabilities,5039.7,4693.8,4728.5,5053.7,4536.2,4269.5,3898.3,3813.4
