AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2480.4,2548.3,2213.5,2195.4,2195.0,2143.6,2000.3,1964.5,2006.9,2092.2,1874.6,1807.4,1866.7,1919.6,1737.2,1786.3
Current_Liabilities,920.5,866.2,896.6,846.0,857.3,916.8,848.0,740.4,664.8,769.8,736.6,704.6,696.3,683.6,685.6,656.6
Diluted_EPS,1.415,1.565,0.822,1.144,1.357,1.466,0.688,1.164,0.818,1.058,1.476,0.838,1.198,1.193,0.775,0.913
Goodwill_Intangibles,1663.2,1659.0,1691.5,1714.4,1739.0,1741.0,1789.0,1758.3,1727.9,1723.2,1752.2,1657.5,1700.9,1667.1,1693.7,1708.5
Inventory,1158.0,1112.6,1042.7,974.1,919.5,864.8,841.3,789.9,784.0,819.7,842.0,805.3,843.8,839.4,835.7,841.0
LT_Debt,1734.3,1747.2,1411.1,1417.0,1424.3,1423.7,1433.9,1533.0,1730.1,1785.8,1648.1,1553.5,1642.6,1746.5,1638.6,1681.7
Revenue,1153.7,1124.6,1007.3,1037.3,1062.9,1025.4,891.7,894.6,803.5,923.4,896.2,914.0,1000.0,979.7,910.1,881.3
Shares_Diluted,74.1828,75.5457,76.5535,77.024,77.2542,77.2646,77.2097,76.2861,75.6983,76.3086,76.87899999999998,76.5927,77.2084,77.0126,77.4134,78.4281
Total_Assets,5442.5,5458.5,5170.7,5145.6,5166.2,5106.2,5041.6,4909.1,4901.0,4980.0,4859.9,4565.3,4674.2,4680.7,4445.2,4499.5
Total_Liabilities,3238.9,3187.4,2875.8,2848.7,2875.3,2930.7,2888.7,2881.0,3017.4,3162.6,2991.7,2820.5,2962.9,3042.2,2865.6,2919.6
