AAII_QTR_DATA,07/30/2022,04/30/2022,01/29/2022,10/30/2021,07/31/2021,05/01/2021,01/30/2021,10/31/2020,08/01/2020,05/02/2020,02/01/2020,11/02/2019,08/03/2019,05/04/2019,02/02/2019,11/03/2018,08/04/2018
Current_Assets,476.9,471.2,442.0,495.7,493.1,462.6,355.3,340.2,396.0,337.6,329.6,345.0,387.7,322.7,337.3,354.3,391.3
Current_Liabilities,189.2,199.4,153.7,161.8,194.4,200.3,130.9,125.2,195.9,151.6,122.5,130.6,175.4,121.2,70.8,84.4,116.6
Diluted_EPS,1.039,0.949,0.721,1.641,1.543,1.509,0.26,0.514,0.354,-0.579,0.122,0.47100000000000003,0.802,0.91,0.08900000000000001,0.759,0.763
Goodwill_Intangibles,43.4,44.3,44.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
Inventory,385.5,345.0,285.2,282.0,308.1,268.6,233.3,274.3,298.9,304.0,259.5,298.0,336.9,289.4,257.5,300.5,336.9
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,312.3,317.5,313.4,356.3,332.2,328.5,253.9,274.6,300.8,147.5,239.9,274.6,268.2,253.8,234.7,269.2,268.4
Shares_Diluted,27.812,28.331,28.563,28.547,28.652,28.648,28.634,28.532,28.43,27.984,28.532,29.112,14.736,15.192,15.364,15.812000000000001,15.367
Total_Assets,914.5,861.7,812.3,786.5,784.1,750.1,642.7,623.3,689.5,629.6,628.4,647.7,693.4,628.6,418.0,438.0,477.3
Total_Liabilities,430.9,406.0,359.7,354.0,394.1,399.8,332.6,320.1,400.5,350.1,331.0,347.0,389.8,337.1,113.6,129.3,163.5
