AAII_QTR_DATA,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,810.8,828.8,1540.7,1554.5,805.0,841.0,1135.4,1153.2,948.8,869.8,907.2,841.3,773.7,804.1,834.3,859.0,843.7
Current_Liabilities,253.1,256.3,646.9,598.0,566.9,596.1,880.3,934.8,744.7,1111.3,1158.2,1210.7,1177.3,879.8,799.6,797.7,894.4
Diluted_EPS,0.132,-0.56,0.165,0.68,0.131,0.151,0.065,4.825,0.003,-0.047,-0.125,-0.117,-0.034,-0.9,-0.044,2.17,-0.2
Goodwill_Intangibles,747.3,755.9,756.8,731.0,1399.6,1418.9,1437.4,1454.5,1857.9,1958.5,1969.8,1980.1,2021.6,2010.7,2008.5,2014.5,3321.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,200.3,199.9,377.1,350.1,373.2,421.3,169.4,167.6,1026.0,661.7,680.4,551.0,554.9,822.8,766.3,648.3,1795.1
Revenue,151.9,150.9,142.7,391.7,144.7,141.2,133.7,277.7,365.6,369.3,381.4,311.9,444.2,444.5,432.0,442.3,432.4
Shares_Diluted,110.206,114.251,138.685,128.389,123.892,145.271,140.191,150.848,161.144,162.68200000000002,162.461,162.394,166.391,166.52200000000005,169.957,172.7101,179.955
Total_Assets,1690.7,1714.2,2430.3,2425.2,2484.3,2540.3,2871.4,2917.6,3146.3,3188.8,3252.9,3205.7,3229.9,3235.5,3242.4,3181.5,4518.1
Total_Liabilities,513.6,517.9,1077.1,1017.1,1065.7,1146.8,1192.7,1251.4,1937.9,1945.9,2011.1,1920.6,1948.9,1919.3,1786.3,1630.4,3430.6
