AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,7662.0,7656.0,6103.0,4845.0,4056.0,4032.0,4000.0,3775.0,3408.0,3516.0,4495.0,5418.0
Current_Liabilities,4220.0,3984.0,3760.0,3435.0,3214.0,3482.0,3245.0,2815.0,2246.0,2603.0,2776.0,2599.0
Diluted_EPS,3.068,2.873,2.738,1.51,0.482,0.566,-0.874,0.114,-0.281,-0.573,-3.326,0.657
Goodwill_Intangibles,1098.0,1086.0,1091.0,1093.0,1082.0,1088.0,1093.0,1111.0,1120.0,1137.0,1101.0,1109.0
Inventory,2407.0,2331.0,2390.0,2335.0,2176.0,1974.0,1872.0,1898.0,1979.0,1875.0,1981.0,2104.0
LT_Debt,8716.0,9187.0,8991.0,8799.0,8504.0,7888.0,7647.0,7348.0,6940.0,6115.0,5557.0,5682.0
Revenue,5787.0,5032.0,4406.0,3970.0,2558.0,2547.0,2560.0,2291.0,1720.0,2377.0,2655.0,3035.0
Shares_Diluted,545.9,546.9,543.0,540.3,539.6,538.4,531.1,534.6,531.0,544.4,551.7,561.9
Total_Assets,49635.0,48824.0,47368.0,44936.0,42779.0,41712.0,41278.0,40267.0,39238.0,38774.0,39350.0,41817.0
Total_Liabilities,24197.0,24619.0,24363.0,23406.0,22222.0,21340.0,21239.0,19489.0,18424.0,17551.0,18046.0,18415.0
