AAII_QTR_DATA,01/31/2023,10/31/2022,07/31/2022,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020
Current_Assets,1118.0,1069.4,1064.0,1044.2,1051.8,1012.4,350.7,,,,,
Current_Liabilities,306.3,264.5,246.7,234.6,241.6,178.9,151.5,,,,,
Diluted_EPS,-0.258,-0.325,-0.399,-0.178,-0.314,-0.615,-0.281,-0.195,-0.839,-0.2,-0.066,-0.239
Goodwill_Intangibles,12.0,12.6,13.2,13.8,14.4,0.5,0.6,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,122.9,113.0,101.0,87.4,77.8,66.8,58.1,49.9,46.1,42.2,34.4,29.5
Shares_Diluted,150.192,148.883,147.797,146.643,145.653,67.018,143.0148,,,,,
Total_Assets,1169.2,1120.2,1115.4,1099.0,1091.4,1028.8,366.4,,,,,
Total_Liabilities,398.2,356.7,336.9,316.9,316.6,244.4,217.5,,,,,
