AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,4.1,4.3,6.1,5.5,5.7,6.2,6.8,8.5
Current_Liabilities,3.2,4.4,6.1,3.5,3.6,4.1,4.0,5.5
Diluted_EPS,-0.694,-0.42,-0.45,-0.122,-0.034,-0.109,0.013,0.078
Goodwill_Intangibles,1.5,1.7,2.6,3.2,3.2,3.0,2.7,2.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1.6,0.0,0.0,2.0,2.3,2.5,2.8,3.0
Revenue,0.8,2.4,5.2,4.6,5.2,4.8,5.9,6.0
Shares_Diluted,2.925,2.901,2.89,2.874,2.87,2.866,2.868,2.857
Total_Assets,6.8,11.0,14.1,14.9,15.6,16.5,14.9,15.5
Total_Liabilities,4.9,7.2,9.0,8.6,9.0,9.8,7.9,8.6
