AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,1919.5,2082.6,1116.6,1759.6,722.0,894.3,,,,,,0.0,0.0
Current_Liabilities,1803.2,1958.4,1002.8,1639.2,742.0,899.8,,,,,,0.0,0.0
Diluted_EPS,-0.136,-0.096,-0.146,-0.322,-0.192,-0.108,-0.136,-0.131,-0.147,-0.12,-0.108,-0.151,-0.16699999999999998
Goodwill_Intangibles,1053.2,1069.0,1086.7,1107.8,1137.4,1166.8,,,,,,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,49.1,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,111.0,122.6,103.1,92.7,88.0,99.8,85.9,79.1,73.4,95.9,82.9,75.8,72.3
Shares_Diluted,174.9012,174.8196,174.4299,166.4592,171.3028,171.3028,,,,,,,
Total_Assets,3131.3,3326.6,2372.4,3025.4,2011.0,2209.2,,,,,,0.0,0.0
Total_Liabilities,1846.6,2033.0,1080.3,1724.6,1132.3,1297.0,,,,,,0.0,0.0
