AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1211.0,708.1,660.2,660.2,568.4,522.0,545.2,546.4,585.9,528.9,555.1,545.0,541.0,440.5,440.0
Current_Liabilities,379.2,373.1,357.4,339.9,268.6,281.5,288.6,257.2,288.9,331.3,324.2,320.8,311.1,378.7,322.8
Diluted_EPS,0.02,0.096,0.174,0.166,0.056,0.143,0.035,-0.123,-0.107,0.13,0.142,0.141,-0.018000000000000002,0.191,0.19
Goodwill_Intangibles,956.5,1357.1,1370.3,1384.5,1391.8,1412.5,1408.6,1408.5,1411.6,1440.8,1438.0,1458.6,1467.4,1482.3,1494.6
Inventory,289.9,294.4,271.6,235.5,203.2,180.6,192.4,208.0,200.9,186.4,197.6,200.6,205.7,190.6,201.2
LT_Debt,1459.0,1388.0,1375.1,1421.4,1445.5,1407.8,1444.2,1495.8,1506.1,1403.1,1425.9,1448.3,1493.4,1321.8,1358.7
Revenue,333.0,423.0,411.5,395.6,253.3,320.0,298.5,206.0,328.9,381.8,410.5,426.3,375.3,406.1,412.9
Shares_Diluted,143.9888,143.82,143.4135,143.1753,141.6223,141.5194,141.5608,141.5027,141.4306,141.9047,141.5328,141.4168,140.6122,141.7089,141.3492
Total_Assets,2337.9,2277.6,2240.2,2249.2,2165.5,2141.6,2150.8,2144.2,2185.0,2165.3,2180.3,2191.2,2192.3,2075.0,2088.9
Total_Liabilities,1968.7,1919.2,1901.5,1930.7,1887.9,1868.6,1917.8,1929.1,1972.0,1912.3,1949.6,1974.5,2007.0,1888.6,1923.8
