AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
Current_Assets,3.7,3.4,3.2,3.1,2.9,2.7,0.0,0.1,0.1,0.2
Current_Liabilities,3.9,3.9,4.3,4.0,3.1,2.7,3.6,2.4,1.8,1.5
Diluted_EPS,-0.019,0.003,0.0,-0.006,-0.003,0.021,-0.352,-0.404,-0.213,-0.044000000000000004
Inventory,3.1,3.0,3.1,3.0,2.6,2.3,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.2,0.5,0.2,0.3,0.2,0.1,0.0,0.0,0.0,0.0
Shares_Diluted,182.8908,203.2939,110.6124,106.3257,98.8832,76.553,5.9843,1.8761,1.8761,1.4598
Total_Assets,4.3,3.6,3.4,3.3,3.1,2.9,0.1,1.0,1.0,1.1
Total_Liabilities,3.9,3.9,4.3,4.0,3.1,2.7,3.6,2.4,1.8,1.5
