AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1364.8,1390.8,1505.5,1697.7,1827.1,1566.9,1360.5,1216.0,1068.2,869.8,795.7,697.3,769.4,670.8,580.6,538.1,553.1,526.7,556.7
Current_Liabilities,436.0,421.3,500.1,638.2,741.0,627.2,684.1,550.6,535.0,416.4,400.5,309.9,300.0,271.3,256.1,220.4,215.2,177.6,182.7
Diluted_EPS,0.287,-0.672,2.398,6.056,7.705,3.217,2.494,2.674,2.927,1.92,2.7,0.523,1.122,1.143,1.423,1.894,1.379,0.797,1.3259999999999998
Goodwill_Intangibles,1057.6,1070.4,1041.2,1067.6,1101.0,1063.1,1087.2,933.8,862.0,875.6,787.0,789.6,777.3,692.5,380.8,347.4,349.6,356.5,334.9
Inventory,909.4,1029.7,1079.9,1155.2,1136.2,1095.9,790.7,620.2,535.1,493.9,369.2,329.0,350.5,393.6,334.5,301.2,324.5,340.6,325.8
LT_Debt,1055.6,1095.9,1039.9,1101.8,1265.4,1232.0,1012.1,941.8,726.6,720.4,616.1,681.2,750.5,612.9,261.6,245.3,286.3,293.5,243.5
Revenue,973.3,894.3,1132.1,1536.2,1644.6,1213.4,1165.3,1093.7,1000.3,783.0,827.7,525.8,659.7,564.0,586.2,629.1,592.2,536.6,604.2
Shares_Diluted,25.293,25.496,25.6,25.518,25.461,25.595,25.417,25.385,25.325,25.36,25.313,25.219,25.143,25.213,25.156,25.091,24.929,25.325,25.504
Total_Assets,3209.4,3246.9,3269.0,3482.7,3640.7,3288.1,3088.2,2776.2,2500.5,2298.0,2110.7,2018.3,2051.2,1862.6,1414.8,1330.2,1342.6,1243.9,1234.2
Total_Liabilities,1849.9,1865.9,1845.4,2088.3,2381.5,2195.2,2057.0,1790.0,1540.9,1389.7,1235.1,1201.6,1243.4,1061.9,637.4,577.3,620.9,537.6,498.6
