AAII_QTR_DATA,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019
Current_Assets,354.0,341.4,325.3,322.1,291.9,355.5,373.7,368.5
Current_Liabilities,327.3,326.3,319.9,324.9,308.5,376.0,396.4,389.1
Diluted_EPS,1.391,0.51,0.32,0.802,0.02,0.035,-0.058,-0.094
Goodwill_Intangibles,21.2,21.1,16.7,16.8,16.5,16.8,15.3,15.4
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,373.8,339.8,343.4,360.3,321.3,323.9,340.2,356.1
Shares_Diluted,26.136,25.713,25.861,26.795,26.506,26.451,26.279,26.262
Total_Assets,461.9,424.6,405.9,404.8,371.6,439.7,459.0,443.7
Total_Liabilities,334.9,334.7,324.8,330.0,314.6,383.2,403.9,387.5
