AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,232.6,229.0,303.6,281.8,268.0,256.4,263.6,306.9,88.3,,,,,,
Current_Liabilities,51.4,51.5,125.1,105.1,83.0,74.4,84.1,37.1,35.3,,,,,,
Diluted_EPS,0.006,0.008,-0.006,-0.02,0.014,0.037,0.003,-0.003,0.02,0.02,0.011,0.0289999999999999,0.013,,
Goodwill_Intangibles,215.1,213.9,208.2,206.2,204.0,202.4,200.6,38.8,36.6,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.4,0.8,0.8,0.8,0.8,0.9,1.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,148.3,132.2,128.2,120.0,116.7,108.1,101.7,93.5,92.2,82.4,78.0,71.7,69.6,65.8,63.4
Shares_Diluted,123.7927,123.1012,122.741,121.6377,125.9865,126.0287,124.4278,108.9706,115.8602,,,,,,
Total_Assets,466.5,461.5,531.2,506.2,487.6,472.9,478.8,360.8,134.8,,,,,,
Total_Liabilities,66.5,64.4,137.2,118.0,98.5,86.8,100.2,50.6,45.4,,,,,,
