AAII_QTR_DATA,01/31/2023,10/31/2022,07/31/2022,06/30/2022,04/30/2022,03/31/2022,01/31/2022,12/31/2021,10/31/2021,09/30/2021,07/31/2021,06/30/2021,04/30/2021,03/31/2021,12/31/2020,09/30/2020
Current_Assets,87.9,94.2,24.8,0.2,29.6,0.3,32.8,0.6,22.0,1.3,,1.5,,1.7,1.8,0.1
Current_Liabilities,86.2,68.3,50.7,6.6,46.4,4.6,46.8,3.1,36.4,1.3,,0.6,,0.6,0.5,0.1
Diluted_EPS,-0.141,-6.026,-0.184,0.479,-0.086,0.324,-0.082,-0.185,-0.243,0.077,-0.111,-0.123,-0.036,0.491,-0.399,0.0
Goodwill_Intangibles,669.1,680.8,47.6,0.0,48.4,0.0,49.2,0.0,49.4,0.0,,0.0,,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,157.8,169.7,52.3,0.0,52.4,0.0,45.5,0.0,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,44.9,43.5,29.2,,13.6,0.0,12.8,0.0,34.6,0.0,11.7,0.0,11.0,0.0,0.0,0.0
Shares_Diluted,116.8892,116.8533,116.8533,7.7382,118.178,21.5625,118.178,21.5625,118.178,21.5625,,21.5625,,21.5625,19.5117,21.5625
Total_Assets,766.9,784.3,81.3,35.0,86.8,175.4,91.4,175.7,79.8,176.4,,176.6,,176.7,176.9,0.1
Total_Liabilities,278.0,281.1,116.8,16.8,117.4,20.5,112.3,27.8,91.3,24.5,,26.4,,23.9,34.6,0.1
