AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,27.7,30.7,24.5,23.5,27.5,37.8,33.5,49.6,51.0,56.7,33.1,24.0,30.3,37.1,38.9,33.5
Current_Liabilities,73.4,70.7,63.5,60.7,58.8,69.0,65.4,61.6,65.3,71.0,74.1,71.0,79.1,82.5,80.9,75.3
Diluted_EPS,0.031,0.028,0.005,-0.053,-0.64,0.055,0.042,-0.57,0.037000000000000005,-0.135,0.068,0.084,0.059,0.032,0.06,0.018000000000000002
Goodwill_Intangibles,151.9,151.9,151.9,151.9,151.9,157.5,157.2,154.9,183.9,184.1,195.1,190.9,192.8,194.4,193.0,194.3
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,30.0,32.8,22.7,17.7,15.7,19.6,19.6,36.5,36.5,36.5,9.4,7.4,9.4,16.3,17.3,16.6
Revenue,37.1,34.3,33.7,30.8,28.7,26.7,27.0,27.1,27.6,29.4,37.7,37.2,37.4,37.1,38.0,38.9
Shares_Diluted,46.961,47.17,45.112,45.807,47.227,48.606,47.603,47.955,49.691,48.604,51.738,52.137,51.875,50.33,49.299,50.39
Total_Assets,226.2,228.4,221.6,219.2,223.0,245.3,241.0,253.1,282.3,287.7,278.3,258.7,267.3,275.6,258.4,251.4
Total_Liabilities,118.1,120.2,105.2,99.0,95.5,115.9,113.4,128.0,133.0,138.1,117.1,105.4,116.0,126.8,113.0,107.5
