AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,162.1,139.6,140.1,109.1,105.9,137.4,147.2,141.4
Current_Liabilities,418.4,465.6,466.1,464.4,480.6,489.8,457.3,379.6
Diluted_EPS,6.415,-12.554,7.215,6.09,-7.394,-18.518,5.614,-33.802
Goodwill_Intangibles,341.0,341.8,335.4,336.5,342.2,343.6,319.4,232.2
Inventory,2.1,2.3,2.5,2.4,2.2,2.0,1.8,1.7
LT_Debt,99.2,18.0,28.6,28.0,13.1,12.9,13.2,0.0
Revenue,101.7,106.4,123.4,89.0,111.2,127.2,147.5,93.7
Shares_Diluted,0.8723,0.8115,0.892,0.8898,0.8703,0.8701,0.8891,0.8526
Total_Assets,709.8,683.7,674.1,681.5,692.0,696.9,673.7,553.5
Total_Liabilities,640.3,620.8,599.9,619.9,658.1,658.3,619.8,507.2
