AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,4.6,4.2,4.7,3.1,2.0,1.9,2.7,4.9,6.1,6.7,5.3,7.0,7.1,5.6,5.1,9.7
Current_Liabilities,47.3,47.0,46.4,57.4,59.5,62.6,59.2,52.5,67.3,90.3,83.4,76.2,64.3,55.0,44.4,39.7
Diluted_EPS,-0.115,-28.714,,,,,,,,,,,-25.379,-977.517,,9670.846
Goodwill_Intangibles,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.4
Inventory,0.2,0.3,0.3,0.3,0.5,0.5,0.4,0.7,0.7,0.7,0.6,0.7,0.7,0.7,0.5,0.7
LT_Debt,0.0,0.0,0.0,0.0,0.8,0.7,1.2,2.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,3.6,1.1,1.9,1.0,0.9,,1.3,2.0,2.1,1.8,2.9,3.9,4.1,5.2,4.6,5.0
Shares_Diluted,1702.149,4.8128,0.0449,0.0439,,0.0249,0.0087,0.0013,0.001,0.001,,,0.529,0.1405,0.0032,0.0082
Total_Assets,19.2,19.0,19.6,20.5,19.6,11.2,12.3,15.1,15.2,15.8,14.7,16.6,16.9,15.6,14.2,19.4
Total_Liabilities,47.8,47.6,46.9,58.0,61.0,64.1,61.3,55.6,76.5,98.1,91.2,84.2,72.6,63.5,53.4,49.6
