AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,131.7,134.2,136.0,131.0,135.9,148.5,141.9,147.7,150.0,160.6,171.5,107.6,115.9,123.2,134.0,122.5,57.2,,
Current_Liabilities,40.9,43.6,45.9,37.1,36.6,42.4,41.7,50.6,55.4,59.2,57.3,63.7,63.7,67.3,73.4,78.1,64.3,,
Diluted_EPS,-0.058,-0.019,-0.089,-0.111,-0.108,0.006,-0.035,-0.03,-0.09,-0.167,-0.479,-0.078,-0.045,-0.07,0.113,-0.161,-0.125,-0.332,-0.002
Goodwill_Intangibles,25.7,25.8,25.0,25.1,25.2,25.4,25.6,25.7,25.9,26.0,27.1,27.4,27.6,27.8,27.9,28.1,28.3,,
Inventory,14.7,13.2,14.0,13.4,13.2,11.4,11.2,10.1,11.6,10.4,11.0,10.6,9.2,9.1,12.0,15.0,16.4,,
LT_Debt,48.7,48.6,48.5,48.4,48.2,48.1,48.0,47.9,47.9,47.7,47.6,61.5,61.6,61.9,62.2,63.1,0.0,0.0,0.0
Revenue,71.7,74.4,67.7,66.9,58.9,67.4,63.1,68.2,60.0,68.5,64.3,53.6,61.7,76.4,88.9,67.4,66.6,92.6,87.0
Shares_Diluted,114.3988,113.6849,113.4483,112.8679,111.6158,111.0041,110.7171,110.2766,109.4014,108.3612,108.4932,108.1195,107.5385,106.9966,109.59,106.9424,106.4203,,
Total_Assets,168.2,171.4,172.8,168.7,174.4,187.9,180.5,187.1,190.8,202.0,213.3,150.9,158.9,167.2,179.3,170.3,107.4,,
Total_Liabilities,93.6,96.9,99.8,89.8,89.4,95.4,93.8,101.8,106.8,110.6,109.3,128.1,128.6,132.8,139.7,145.6,69.1,,
