AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,694.7,774.0,954.4,1011.1,1066.2,1122.4,1231.7,1244.2,605.0,691.9,779.3,806.9,475.0,479.1,320.9,313.3
Current_Liabilities,567.4,476.8,509.3,465.3,291.0,250.9,277.3,253.8,201.8,217.7,235.9,183.5,174.0,143.0,166.8,114.9
Diluted_EPS,-2.131,-1.779,-2.027,-1.893,-1.681,-1.833,-1.079,-1.03,-2.785,-1.806,-1.252,-1.063,-0.747,-1.291,-0.9590000000000001,-1.06
Goodwill_Intangibles,842.5,846.0,807.2,805.6,799.4,794.9,797.7,794.9,791.2,787.6,792.8,785.3,785.1,777.3,783.4,704.9
Inventory,15.0,15.3,15.9,15.6,16.4,16.2,18.7,19.5,18.4,19.1,19.3,17.1,16.9,16.2,16.1,13.7
LT_Debt,981.4,975.7,976.6,972.2,1115.4,1111.9,990.9,967.7,319.1,294.6,293.9,293.1,135.7,138.5,141.3,144.3
Revenue,165.5,148.7,165.2,138.7,116.7,117.9,118.9,118.4,75.2,68.3,96.5,71.4,85.5,53.6,86.3,53.6
Shares_Diluted,71.3729,71.2151,70.672,70.5859,70.4146,70.1886,68.9068,67.6412,65.1508,62.3892,62.0558,56.4635,55.9127,55.8551,50.3732,48.0965
Total_Assets,1804.1,1799.6,1938.1,2007.3,2058.7,2111.9,2208.3,2181.1,1476.6,1545.6,1623.8,1641.5,1291.6,1283.9,1119.2,1028.6
Total_Liabilities,1986.3,1890.2,1936.6,1902.4,1862.1,1819.4,1726.3,1670.1,904.1,1016.9,1029.5,977.8,802.9,771.0,768.5,642.5
