AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,622.2,617.0,641.9,205.9,233.5,,,,,,,
Current_Liabilities,353.9,339.6,341.3,277.0,273.7,,,,,,,
Diluted_EPS,-0.21,-0.184,-0.287,-0.067,-0.083,-0.131,-0.197,0.014,-0.212,-0.17,-0.234,-0.119
Goodwill_Intangibles,47.6,46.9,46.3,45.9,17.5,,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,153.1,152.2,135.5,129.6,126.1,124.6,110.1,118.4,109.5,91.8,74.5,64.7
Shares_Diluted,140.0352,139.4053,144.3764,137.4275,137.4275,,,,,,,
Total_Assets,746.0,738.9,739.9,290.0,286.7,,,,,,,
Total_Liabilities,371.0,358.4,350.2,282.5,279.2,,,,,,,
