AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,132.6,145.0,133.9,174.1,200.6,211.8,19.3,0.8,,1.3,0.0
Current_Liabilities,15.0,13.1,15.0,19.8,10.9,8.8,3.4,0.2,,6.1,0.0
Diluted_EPS,,-0.947,,-0.582,,-0.135,-0.099,-0.165,-0.152,-0.004,0.0
Goodwill_Intangibles,,0.0,0.0,29.5,46.2,46.6,,0.0,,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1.8,7.0,2.0,3.0,1.0,1.2,0.5,0.0,0.4,0.0,0.0
Shares_Diluted,,138.3628,,135.7259,,132.2147,132.2147,21.5625,,18.75,18.75
Total_Assets,135.8,148.6,164.0,208.5,250.5,259.4,20.2,173.3,,173.8,0.1
Total_Liabilities,16.2,15.2,18.0,25.4,13.6,10.7,3.4,28.2,,6.1,0.0
