AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,290.4,373.9,194.3,199.4,227.1,248.0,341.9,368.8,22.3,,,,,,,0.0
Current_Liabilities,115.0,64.0,55.3,50.5,57.0,33.7,16.8,28.8,104.5,,,,,,,0.2
Diluted_EPS,-0.553,-0.098,-0.312,-0.036,0.074,-0.173,-0.585,0.045,0.079,-0.467,-0.161,-0.05,,,,-0.001
Goodwill_Intangibles,468.4,199.6,202.9,223.1,235.2,211.5,13.3,14.2,2.4,,,,,,,0.0
Inventory,39.0,13.3,11.6,12.6,10.8,9.1,5.5,3.4,3.6,,,,,,,0.0
LT_Debt,156.0,155.7,4.2,4.8,5.3,5.6,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,40.5,33.0,30.0,25.8,22.0,19.0,12.2,9.2,8.1,6.7,7.6,3.7,,,,
Shares_Diluted,131.4902,125.8258,120.5072,116.9833,147.3968,146.3368,136.0609,136.0609,136.0609,,,,8.625,8.625,8.625,43.125
Total_Assets,793.6,603.4,421.4,446.4,487.2,470.9,358.7,386.0,27.1,,,,,,,0.2
Total_Liabilities,431.5,290.5,126.1,120.8,153.4,157.8,261.9,217.0,126.6,,,,,,,0.2
