AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,968.0,1133.0,1082.0,1220.0,1097.0,1089.0,1053.0,1065.0
Current_Liabilities,1464.0,1529.0,489.0,554.0,518.0,513.0,451.0,434.0
Diluted_EPS,,-2.107,-0.463,0.861,-0.028,0.131,-0.438,-0.214
Goodwill_Intangibles,,2.0,3.0,4.0,6.0,11.0,14.0,15.0
Inventory,473.0,499.0,596.0,551.0,473.0,478.0,418.0,420.0
LT_Debt,6.0,6.0,947.0,948.0,949.0,949.0,949.0,949.0
Revenue,438.0,366.0,506.0,642.0,659.0,535.0,557.0,567.0
Shares_Diluted,,108.2,108.0,108.0,107.6,107.2,107.3,107.3
Total_Assets,1865.0,2069.0,2144.0,2387.0,2340.0,2364.0,2302.0,2332.0
Total_Liabilities,1707.0,1763.0,1724.0,1815.0,1799.0,1801.0,1786.0,1750.0
