AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,11.0,10.9,11.5,12.5,13.2,15.0,16.9,16.1,16.9,15.3,12.8,14.7,13.4,9.9,11.1,9.9,8.9,8.6,8.9
Current_Liabilities,10.5,11.5,11.0,10.7,15.5,6.3,14.7,11.9,10.5,6.1,5.7,6.6,6.5,6.7,5.7,6.5,5.6,6.4,5.3
Diluted_EPS,-4.07,-3.682,-4.668,-8.994,-7.001,-10.036,-6.708,-17.164,-0.211,-0.359,-0.367,-1.019,-1.113,-1.284,-0.7829999999999999,-0.466,-0.76,-2.849,-1.171
Goodwill_Intangibles,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.2,2.2,2.2,2.2,2.3,2.3,2.3,2.4,8.3
Inventory,3.4,3.3,4.9,5.5,5.9,5.4,5.5,5.8,5.3,5.9,5.9,5.2,4.2,3.8,3.4,4.0,4.3,4.5,4.3
LT_Debt,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.7,0.6,6.6,5.9,5.0,4.8,4.9,4.6,2.4,2.6,1.2,0.8
Revenue,2.6,2.7,2.1,3.0,2.7,2.4,3.2,2.2,1.5,1.9,2.4,2.2,3.2,1.7,4.1,4.3,3.0,2.7,3.1
Shares_Diluted,1.2496,0.9323,0.6941,0.2989,0.2728,0.2645,0.2644,0.2644,11.4464,7.9276,6.7117,6.3156,4.1356,3.1529,2.9132,2.7848,2.4614,2.5128,2.2114
Total_Assets,19.8,19.4,20.1,21.3,18.3,20.7,22.8,22.4,23.6,20.9,17.3,19.4,18.4,15.2,17.6,16.5,15.6,14.6,21.6
Total_Liabilities,13.7,15.1,15.0,15.1,16.4,16.8,16.4,14.4,13.1,15.1,14.2,14.3,14.2,14.8,13.6,10.8,10.3,6.2,6.2
