AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,197.4,186.0,197.9,215.1,230.7,223.5,235.4,206.2,191.4,198.9,212.0,190.2,171.4,146.0,137.1,183.9
Current_Liabilities,166.7,153.3,161.7,165.8,169.9,162.9,180.6,149.4,137.5,134.1,149.8,134.5,126.8,104.7,86.3,116.0
Diluted_EPS,-0.099,-0.157,-0.285,-0.329,0.115,0.03,0.12,0.389,0.068,0.092,0.005,0.13699999999999998,-0.056,-0.27399999999999997,-3.2769999999999997,-0.223
Goodwill_Intangibles,7.9,8.2,8.6,8.9,9.3,9.7,10.1,10.6,11.1,11.6,12.1,12.8,13.5,14.1,14.8,85.1
Inventory,28.8,25.9,30.0,19.0,25.2,23.5,33.8,45.1,38.3,32.7,42.5,39.4,24.5,16.0,10.3,61.2
LT_Debt,13.3,13.5,11.2,10.6,10.2,32.3,37.9,44.0,56.0,75.3,71.8,68.8,82.7,81.4,76.1,55.8
Revenue,194.6,174.9,162.3,139.9,145.9,153.3,170.2,189.4,183.7,166.6,199.8,199.5,166.0,143.1,99.2,125.1
Shares_Diluted,30.9493,30.9714,30.9318,30.9792,30.7022,30.5,30.4287,30.3723,30.0312,29.6556,29.5653,29.5472,29.0971,28.9274,28.8079,28.4905
Total_Assets,351.5,340.9,351.8,368.4,383.2,394.9,414.2,382.5,371.4,384.8,394.8,377.1,362.8,340.8,312.9,424.7
Total_Liabilities,210.2,197.3,203.7,211.7,216.2,233.8,254.7,227.0,228.0,244.6,256.8,239.9,230.0,206.7,171.3,188.9
