AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,274.4,295.7,260.1,224.6,213.4,215.0,220.2,216.1,210.8,211.9,209.5,211.3,181.0,194.7,219.8,226.5,174.3,168.8,174.8
Current_Liabilities,202.3,209.2,176.2,125.0,91.6,90.5,98.5,85.5,80.1,88.6,88.9,95.2,67.4,79.8,99.9,93.0,87.8,93.5,107.9
Diluted_EPS,-0.552,-0.498,-0.494,-0.218,-0.111,-0.084,-0.217,-0.122,-0.92,-0.645,-0.005,-0.0069999999999999,-0.408,-0.476,-0.1889999999999999,0.13,-0.099,-0.033,0.106
Goodwill_Intangibles,50.4,51.7,52.1,52.1,11.0,11.3,11.6,12.0,12.4,7.4,14.3,14.8,15.4,16.4,18.5,19.8,20.5,9.6,9.9
Inventory,69.7,78.5,84.7,69.5,66.5,56.9,58.3,50.6,41.1,39.6,43.9,48.2,39.9,35.4,43.0,43.3,39.7,33.9,45.5
LT_Debt,0.0,0.0,23.1,23.4,0.0,0.0,0.0,0.0,0.0,29.8,28.2,27.7,27.3,19.0,19.5,9.1,30.3,14.1,5.0
Revenue,90.8,100.2,107.4,91.1,77.0,98.1,88.4,82.7,81.0,88.7,93.9,70.5,47.5,77.6,71.5,83.7,74.1,74.7,71.9
Shares_Diluted,31.045,29.252,27.902,27.657,27.53,27.316,27.201,26.982,25.252,21.756,21.592,21.529,21.474,21.416,21.384,18.482,16.593,16.653,16.891
Total_Assets,360.9,385.0,346.1,311.8,256.3,257.7,264.0,258.8,252.9,252.2,256.8,259.9,229.4,246.1,268.2,279.9,229.3,190.0,195.2
Total_Liabilities,233.0,242.3,235.8,187.7,125.4,125.8,136.2,126.3,121.4,158.7,156.0,162.0,132.1,139.6,153.8,160.2,154.0,112.8,118.0
