AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,324.0,332.6,367.2,496.2,1.3,1.8,0.2,
Current_Liabilities,40.6,40.8,25.3,20.3,3.2,1.2,0.2,
Diluted_EPS,-0.312,-0.379,-0.243,-0.782,-0.927,-0.197,0.0,-2.109
Goodwill_Intangibles,14.4,12.5,13.0,10.1,,,,
Inventory,19.0,11.6,10.0,9.0,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,13.7,14.5,11.2,9.0,6.6,,,2.8
Shares_Diluted,141.9702,142.0917,140.6755,51.2561,41.1081,37.5,37.5,
Total_Assets,415.1,452.3,487.5,508.6,301.3,301.8,0.2,
Total_Liabilities,72.8,74.7,62.2,56.4,46.0,37.4,0.2,
