AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,09/30/2021,06/30/2021,12/31/2020,09/30/2020,06/30/2020,06/30/2013,03/31/2013,12/31/2012
Current_Assets,1.4,1.7,1.7,2.3,2.9,0.2,,,0.2,,,
Current_Liabilities,1.7,1.5,1.8,1.8,1.2,0.2,,,0.2,,,
Diluted_EPS,-0.074,-0.005,-0.077,-0.097,-0.001,-0.102,0.001,-0.006,0.001,0.0,-0.004,-0.007
Goodwill_Intangibles,0.8,0.8,5.3,5.3,4.7,0.1,,,0.1,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,3.1,2.8,2.5,2.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.3,0.2,0.3,0.3,0.1,0.5,0.3,0.2,0.6,0.0,0.0,0.0
Shares_Diluted,39.9357,39.8675,40.1732,38.9746,25.926,,,,,0.8376,0.8376,0.8442
Total_Assets,2.6,2.9,7.4,8.0,7.6,0.3,,,0.3,,,
Total_Liabilities,5.0,4.6,4.6,4.3,1.3,0.3,,,0.3,,,
