AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,06/30/2021,12/31/2020,09/30/2020
Current_Assets,67.5,71.7,42.2,51.6,54.0,29.5,52.9,76.6
Current_Liabilities,63.8,83.2,56.0,55.5,72.6,54.5,93.8,89.4
Diluted_EPS,-0.136,0.08,0.113,0.107,0.244,-0.022,0.931,0.166
Goodwill_Intangibles,5.2,28.0,28.0,28.0,28.1,30.3,12.6,12.6
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,3.5,4.7,4.4,12.6,6.3,4.1,4.1,4.2
Revenue,9.7,8.9,17.3,12.7,15.0,32.9,3.4,40.0
Shares_Diluted,28.9462,30.7962,30.7962,30.7962,32.7717,24.4116,7.1462,28.9462
Total_Assets,101.0,132.2,103.5,109.7,116.3,86.2,90.3,113.7
Total_Liabilities,68.3,92.1,64.6,74.2,83.6,66.6,103.9,98.9
