AAII_QTR_DATA,07/29/2022,04/29/2022,01/28/2022,10/31/2021,07/30/2021,04/30/2021,01/29/2021,10/31/2020,07/31/2020,05/01/2020,01/31/2020,10/31/2019,08/02/2019,05/03/2019,02/01/2019,10/31/2018,08/03/2018
Current_Assets,1604.4,1663.7,1437.3,1489.2,1545.8,1559.5,1456.7,1427.6,1384.2,1374.6,1220.5,1122.9,1130.4,1270.3,933.9,894.6,873.0
Current_Liabilities,1011.3,1110.7,986.1,937.0,958.4,988.9,819.5,855.8,797.1,855.7,824.3,757.0,756.4,841.8,565.0,532.6,511.7
Diluted_EPS,1.187,1.24,0.655,0.559,0.889,1.306,1.019,0.663,0.82,0.907,0.645,0.353,0.56,1.07,0.552,0.36200000000000004,0.731
Goodwill_Intangibles,1178.9,1170.9,1177.7,841.7,848.5,855.2,832.8,832.4,837.5,844.1,709.8,714.6,700.4,705.5,331.1,330.9,
Inventory,939.3,891.7,832.1,738.2,665.6,628.8,675.3,652.4,656.2,714.2,739.0,651.7,620.6,611.3,416.7,358.3,364.5
LT_Debt,990.6,991.0,991.4,691.2,587.3,591.5,691.4,691.3,782.0,790.9,601.0,620.9,620.8,721.1,312.6,312.5,312.5
Revenue,1160.6,1249.5,932.7,960.7,976.8,1149.1,873.0,841.0,841.0,929.4,767.5,734.4,838.7,962.0,603.0,539.3,655.8
Shares_Diluted,105.448,105.746,106.048,107.438,108.363,108.898,109.194,108.945,108.54299999999999,108.5,108.655,108.288,108.253,108.007,107.781,107.838,108.07
Total_Assets,3439.9,3479.3,3253.0,2936.1,2968.0,2996.1,2875.1,2853.2,2813.9,2811.5,2491.6,2330.5,2309.7,2466.0,1622.8,1571.0,1534.8
Total_Liabilities,2153.3,2255.8,2133.5,1785.0,1730.9,1766.7,1695.4,1738.4,1759.8,1826.5,1579.6,1471.0,1465.9,1660.7,928.4,902.1,884.5
