AAII_QTR_DATA,07/01/2022,04/01/2022,12/31/2021,10/01/2021,07/02/2021,04/02/2021,01/01/2021,10/02/2020,07/03/2020,04/03/2020,01/03/2020,09/27/2019,06/28/2019,03/29/2019,12/28/2018,09/28/2018
Current_Assets,3526.0,3487.0,3619.0,3569.0,3263.0,3257.0,3339.0,3199.0,3052.0,2868.0,2812.0,2924.0,2914.0,2860.0,2839.0,2881.0
Current_Liabilities,3906.0,3494.0,3229.0,3347.0,3108.0,2920.0,2907.0,3398.0,3429.0,4290.0,2333.0,2527.0,2246.0,2322.0,2059.0,2093.0
Diluted_EPS,1.239,1.25,1.217,1.434,1.182,1.424,1.368,1.132,1.063,0.799,1.296,1.103,0.932,1.286,1.253,0.961
Goodwill_Intangibles,7711.0,7851.0,7921.0,7971.0,8036.0,7690.0,7529.0,7493.0,7526.0,6669.0,5442.0,5460.0,5432.0,5484.0,5512.0,5583.0
Inventory,286.0,279.0,274.0,268.0,251.0,268.0,276.0,292.0,294.0,,,,,,,456.0
LT_Debt,4023.0,4569.0,4593.0,4616.0,4639.0,4663.0,4644.0,4125.0,4148.0,2444.0,2925.0,2939.0,2954.0,2966.0,3052.0,2985.0
Revenue,3597.0,3494.0,3491.0,3483.0,3448.0,3315.0,3252.0,3242.0,2914.0,2889.0,2954.0,2835.0,2728.0,2577.0,2647.0,2575.0
Shares_Diluted,138.0,140.0,143.0,143.0,143.0,144.0,144.0,144.0,144.0,144.0,142.0,145.0,146.0,147.0,150.0,153.0
Total_Assets,12887.0,13030.0,13261.0,13281.0,13035.0,12638.0,12511.0,12285.0,12143.0,10988.0,9367.0,9410.0,9327.0,9360.0,8770.0,8908.0
Total_Liabilities,8883.0,9075.0,8970.0,9166.0,8936.0,8705.0,8649.0,8579.0,8605.0,7633.0,5954.0,6164.0,5968.0,6066.0,5462.0,5454.0
