AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,15254.0,15487.0,13779.0,13157.0,12439.0,10406.0,11902.0,6273.0,6336.0,6732.0,11880.0,6040.0
Current_Liabilities,8586.0,8701.0,8296.0,7763.0,7985.0,8531.0,9048.0,4122.0,3843.0,4492.0,8321.0,3993.0
Diluted_EPS,1.544,1.442,1.304,0.995,0.802,0.838,-0.42,1.021,1.5830000000000002,3.175,1.537,1.288
Goodwill_Intangibles,19406.0,19406.0,19438.0,19827.0,20025.0,19918.0,19535.0,7719.0,7722.0,7727.0,19469.0,7571.0
Inventory,1419.0,1137.0,1757.0,1869.0,1837.0,1431.0,2813.0,1964.0,1945.0,1533.0,2785.0,1828.0
LT_Debt,17703.0,17768.0,19717.0,19703.0,19704.0,18005.0,18002.0,9359.0,9359.0,9358.0,18100.0,9465.0
Revenue,6564.0,7412.0,6225.0,6116.0,6075.0,6499.0,6057.0,6698.0,7143.0,7100.0,16760.0,3263.0
Shares_Diluted,662.0,631.0,621.0,618.0,617.0,616.0,615.0,617.0,617.0,617.0,1338.0,379.0
Total_Assets,55204.0,54773.0,52663.0,51425.0,51188.0,49045.0,49585.0,24476.0,23835.0,24075.0,44497.0,21068.0
Total_Liabilities,35106.0,35602.0,37292.0,36869.0,37314.0,35596.0,36378.0,19424.0,19082.0,19726.0,34048.0,18554.0
