AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,38.4,42.0,34.3,29.1,26.9,27.8,18.6,18.1,19.5,22.3,17.9,15.8,20.0,24.1,15.1,15.4,15.2,19.2,19.3
Current_Liabilities,26.2,31.7,32.6,30.6,30.0,31.0,28.7,29.2,29.8,31.7,30.9,29.8,27.1,31.5,34.6,36.8,35.4,35.4,35.2
Diluted_EPS,0.003,0.047,0.014,0.009,-0.002,0.019,0.004,0.016,-0.004,0.007,0.006,-0.004,-0.009,0.016,0.003,-0.004,-0.017,-0.005,-0.002
Goodwill_Intangibles,17.0,17.1,17.2,17.4,17.6,17.8,19.0,19.3,19.4,19.6,19.7,19.7,21.4,21.6,21.6,21.8,22.0,22.0,22.2
Inventory,1.5,1.5,1.7,1.6,1.7,1.1,1.4,1.3,1.1,1.4,1.2,1.2,2.0,1.9,2.2,1.7,2.1,2.0,2.4
LT_Debt,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.2,5.2,6.0,1.7,2.4,8.4,8.6,0.4,0.4,0.4,0.6,0.6
Revenue,19.2,23.5,20.0,19.5,17.0,24.5,18.4,16.1,16.5,18.7,17.4,16.3,17.2,23.7,18.7,17.5,15.5,19.2,18.8
Shares_Diluted,173.628,175.085,174.892,174.059,172.328,174.398,174.196,173.582,170.836,175.547,171.167,169.74599999999998,168.93599999999995,168.701,168.787,167.13099999999997,166.859,165.42,166.43099999999995
Total_Assets,69.5,72.7,58.6,53.5,51.7,52.4,45.1,45.0,46.8,50.4,46.6,45.0,50.3,54.4,45.9,46.8,47.1,50.5,50.3
Total_Liabilities,46.1,49.8,44.1,41.2,40.7,41.1,37.2,37.8,42.4,45.3,41.3,41.0,45.9,48.6,43.4,44.6,44.1,44.9,43.9
