AAII_QTR_DATA,07/02/2022,04/02/2022,01/01/2022,10/02/2021,07/03/2021,04/03/2021,01/02/2021,09/26/2020,06/27/2020,03/28/2020,12/28/2019,09/28/2019,06/29/2019,03/30/2019,12/29/2018,09/29/2018
Current_Assets,1140.5,1166.5,945.2,820.4,899.4,828.4,668.4,648.2,616.7,665.6,578.0,661.5,677.4,679.7,599.9,739.3
Current_Liabilities,305.9,336.4,243.8,263.3,289.7,291.8,229.0,234.1,199.9,199.6,171.1,223.0,221.4,225.0,196.8,234.3
Diluted_EPS,7.487,13.192,7.105,4.742,11.607,6.275,2.07,5.723,0.7120000000000001,-0.084,-1.088,-0.752,0.6729999999999999,-0.72,-1.74,-1.067
Goodwill_Intangibles,59.7,60.3,61.4,62.5,63.6,64.8,66.7,68.5,70.4,72.2,74.2,76.1,78.1,80.8,83.0,74.2
Inventory,577.6,562.6,488.5,436.4,425.7,376.4,342.1,306.0,314.0,378.6,345.8,362.4,358.7,387.3,341.9,401.2
LT_Debt,555.2,556.2,558.1,490.9,591.0,629.7,588.7,577.0,644.5,714.1,650.0,688.1,690.8,700.1,641.4,724.6
Revenue,1239.4,1302.3,973.0,970.8,1307.9,1025.5,865.4,871.1,698.8,662.1,613.5,678.7,706.4,638.7,672.6,859.8
Shares_Diluted,9.52,10.113,10.362,9.953,9.775,9.858,9.595,9.631,9.402000000000001,9.366,9.367,9.366,9.359,9.337,9.293,9.274
Total_Assets,1509.7,1534.2,1317.5,1202.3,1280.8,1212.5,1048.1,1023.2,999.1,1061.2,971.4,1072.6,1081.2,1089.7,959.9,1091.6
Total_Liabilities,1010.0,1042.0,954.2,920.1,1047.6,1090.0,989.0,985.0,1017.4,1086.9,997.5,1093.2,1094.0,1107.9,974.6,1089.3
