AAII_QTR_DATA,09/30/2022,03/31/2022,09/30/2021,03/31/2021,09/30/2020,03/31/2020,09/30/2019,03/31/2019
Current_Assets,64.4,68.0,77.1,68.7,47.3,46.2,,
Current_Liabilities,25.7,31.9,48.8,43.7,43.3,43.1,,
Diluted_EPS,0.146,-0.001,0.144,0.058,0.332,0.133,0.27,0.101
Goodwill_Intangibles,1.1,1.2,1.2,2.4,1.2,1.2,,
Inventory,24.9,27.3,22.7,23.6,20.8,27.3,,
LT_Debt,9.3,7.3,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,39.6,36.8,40.4,29.9,59.1,25.6,65.5,32.1
Shares_Diluted,13.2651,13.1922,13.1905,11.0417,10.0,20.0,,
Total_Assets,84.6,91.3,100.2,92.7,69.1,67.2,,
Total_Liabilities,35.3,39.4,49.0,44.0,43.6,43.3,,
