AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,1978.1,1959.6,2053.2,1916.0,1845.1,1836.7,1778.9,1698.4,715.5,,,,,,
Current_Liabilities,437.3,429.6,408.2,400.3,397.3,394.6,347.7,344.3,301.4,,,,,,
Diluted_EPS,0.01,-0.061,0.066,0.025,-0.004,0.076,0.087,-0.527,-0.097,,-0.011,,-0.127,,
Goodwill_Intangibles,2.2,2.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,181.1,153.4,167.0,318.9,161.3,154.6,171.7,165.6,114.2,93.4,85.4,63.1,41.8,47.7,44.7
Shares_Diluted,453.702,432.3046,457.8848,458.1705,434.8155,434.3428,463.6852,399.9501,399.9501,,,,,,
Total_Assets,2126.6,2101.4,2175.9,2037.0,1946.6,1933.4,1854.7,1758.8,770.1,,,,,,
Total_Liabilities,458.8,451.6,431.4,423.9,420.4,420.6,370.1,358.2,315.0,,,,,,
