AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,985.3,897.5,960.6,829.6,774.2,777.6,826.7,768.0,806.8,649.8,690.0,641.6,626.2,560.1,613.2,577.8
Current_Liabilities,534.0,460.0,567.4,475.6,446.4,459.4,531.0,476.5,519.6,386.6,439.5,421.5,407.4,328.9,361.2,340.4
Diluted_EPS,0.837,0.905,0.981,1.169,0.087,0.058,0.081,0.074,0.065,0.049,1.461,1.505,1.203,1.112,1.097,1.325
Goodwill_Intangibles,151.1,153.8,156.4,159.2,162.2,165.3,168.6,148.4,150.1,152.6,155.1,157.9,147.3,149.7,99.1,100.3
Inventory,246.9,155.1,147.7,134.5,77.8,70.0,81.3,73.8,93.3,50.3,61.1,57.2,58.2,50.5,51.4,56.6
LT_Debt,10.4,9.9,14.0,13.7,13.6,18.3,6.3,2.4,5.5,5.9,7.1,8.4,8.4,10.5,8.5,12.7
Revenue,458.4,451.5,494.8,458.0,416.6,352.6,427.6,433.1,355.0,366.5,429.0,411.6,381.4,325.4,345.7,345.0
Shares_Diluted,26.685,26.803,26.93,26.864,268.82,269.24,267.56,267.82,267.76,268.6,13.378,13.35,13.457,13.536,13.544,13.586
Total_Assets,1256.2,1166.2,1255.1,1139.9,1077.4,1076.8,1126.0,1038.7,1058.9,909.1,952.6,914.3,874.8,786.2,798.2,775.2
Total_Liabilities,579.9,505.5,615.9,526.3,493.8,514.4,580.9,515.6,556.1,423.0,480.1,464.0,446.2,361.9,389.0,375.9
