AAII_QTR_DATA,09/30/2022,03/31/2022,09/30/2021,03/31/2021,09/30/2020,03/31/2020,09/30/2019,03/31/2019,09/30/2018,03/31/2018,09/30/2017,03/31/2017,09/30/2016
Current_Assets,20475.0,15524.0,15243.0,7687.0,11401.0,9512.0,10176.0,10552.0,15921.0,13065.0,4960.0,5639.0,3144.0
Current_Liabilities,5885.0,4639.0,4924.0,4309.0,2827.0,2207.0,2638.0,1581.0,4817.0,4137.0,3022.0,3439.0,2287.0
Diluted_EPS,0.993,1.092,6.047,1.482,0.998,0.383,1.028,1.622,1.559,5.246,0.504,0.8240000000000001,0.256
Goodwill_Intangibles,2861.0,4422.0,4976.0,3011.0,3017.0,3135.0,3071.0,2997.0,3009.0,3750.0,3634.0,3546.0,4145.0
Inventory,487.0,571.0,477.0,397.0,312.0,260.0,205.0,209.0,219.0,471.0,627.0,347.0,622.0
LT_Debt,15284.0,15883.0,10732.0,8100.0,5885.0,3739.0,2437.0,3242.0,3240.0,4288.0,4304.0,3340.0,4172.0
Revenue,3729.0,4048.0,3263.0,3437.0,2497.0,2271.0,1730.0,1779.0,1512.0,2985.0,3105.0,3140.0,2958.0
Shares_Diluted,1067.0,1079.553,1826.272,2133.579,2145.935,2189.3,2195.51,2145.27,2195.33,2165.0170000000003,2165.955,2163.2670000000007,2163.575
Total_Assets,62336.0,71317.0,70813.0,53817.0,45660.0,36319.0,35197.0,33685.0,35764.0,35451.0,24071.0,21930.0,18224.0
Total_Liabilities,45399.0,50736.0,48948.0,24623.0,19216.0,14569.0,13579.0,5686.0,8948.0,9929.0,9607.0,9074.0,7121.0
