AAII_QTR_DATA,04/01/2023,12/31/2022,10/01/2022,07/02/2022,04/02/2022,12/31/2021,10/02/2021,07/03/2021,04/03/2021,09/26/2020,06/27/2020,03/28/2020
Current_Assets,678.4,612.3,562.2,708.9,758.2,750.5,689.8,627.0,548.0,,,
Current_Liabilities,195.1,232.4,229.3,310.1,319.8,303.9,279.1,263.1,234.6,,,
Diluted_EPS,0.038,0.072,0.104,0.29,0.304,0.26,0.206,0.019,-0.216,0.065,0.08,-0.046
Goodwill_Intangibles,1997.1,2005.6,2008.4,2029.9,1997.1,2006.3,2001.2,2015.3,2023.2,,,
Inventory,274.7,283.7,313.4,312.5,260.7,233.4,209.0,171.2,159.4,,,
LT_Debt,1169.1,1085.1,1067.0,1119.3,970.9,973.1,976.1,978.5,991.8,0.0,0.0,0.0
Revenue,210.1,259.0,245.3,399.4,410.5,352.4,350.6,698.8,334.4,224.5,220.0,170.2
Shares_Diluted,220.5012,222.5118,222.0066,228.643,243.1431,245.2755,243.7835,214.7287,226.4222,,,
Total_Assets,2925.7,2875.0,2830.4,2981.4,2999.5,2978.5,2845.9,2793.3,2720.3,,,
Total_Liabilities,1695.6,1652.0,1634.1,1759.7,1626.6,1609.0,1543.6,1529.4,1513.6,,,
